id,item_id,response,timeTaken,session_id,score,trait
1976,76,f,11.26768994,i162,1,gf30
1977,15,different,21.07832193,i164,1,gv
1978,28,b,13.0198369,i157,1,gc
1979,16,same,7.652961016,i164,1,gv
1980,29,d,6.693568945,i157,1,gc
1981,59,b,14.93607211,i162,0,gf30
1982,27,b,36.55928111,i174,0,gwm
1983,17,different,9.804883003,i164,1,gv
1984,30,c,10.10490394,i157,0,gc
1985,18,different,6.952951908,i164,0,gv
1986,31,c,10.27724195,i157,0,gc
1987,49,e,20.68939495,i162,0,gf30
1988,28,a,24.775038,i174,1,gwm
1989,42,a,5.924186945,i162,0,gf30
1990,19,same,15.166435,i164,0,gv
1991,32,b,9.493441105,i157,0,gc
1992,47,b,5.542905092,i162,1,gf30
1993,20,different,5.663691044,i164,1,gv
1994,33,b,8.033406019,i157,0,gc
1995,63,a,8.145821095,i162,0,gf30
1996,34,a,8.720470905,i157,0,gc
1997,67,c,7.48020196,i157,0,gc
1998,58,f,15.44955397,i162,0,gf30
1999,29,b,29.52908611,i174,1,gwm
2000,71,different,8.259819984,i164,0,gv
2001,53,different,4.549655914,i164,0,gv
2002,98,b,13.34050703,i157,0,gc
2003,62,e,10.89523196,i162,1,gf30
2004,68,different,9.499957085,i164,1,gv
2005,93,b,6.53411603,i157,0,gc
2006,101,c,5.689024925,i157,0,gc
2007,30,e,30.68239689,i174,0,gwm
2008,76,b,8.526997089,i157,0,gc
2009,66,different,15.18054509,i164,0,gv
2010,54,different,5.896055937,i164,0,gv
2011,105,d,9.810599089,i157,1,gc
2012,57,different,4.741039991,i164,1,gv
2013,72,a,28.32008791,i162,0,gf30
2014,60,different,3.929240942,i164,0,gv
2015,97,b,7.207379103,i157,0,gc
2016,64,different,7.405210972,i164,1,gv
2017,69,same,6.320244074,i164,1,gv
2018,31,b,29.43071294,i174,0,gwm
2019,94,c,15.2568531,i157,0,gc
2020,61,same,5.200135946,i164,0,gv
2021,69,b,19.39275002,i162,0,gf30
2022,74,d,5.430246115,i162,0,gf30
2023,86,a,7.816481113,i157,1,gc
2024,70,same,7.064975977,i164,1,gv
2025,99,c,6.405791998,i157,0,gc
2026,77,e,6.413422108,i162,0,gf30
2027,55,same,5.601246119,i164,0,gv
2028,58,different,4.818460941,i164,0,gv
2029,56,same,5.066894054,i164,0,gv
2030,72,same,3.040834904,i164,0,gv
2031,81,b,12.58403897,i157,0,gc
2032,67,different,3.331556082,i164,1,gv
2033,32,c,30.43935394,i174,0,gwm
2034,96,c,7.578499079,i157,0,gc
2035,65,same,5.350380898,i164,1,gv
2036,68,e,16.96098995,i162,1,gf30
2037,69,a,5.769570112,i157,0,gc
2038,46,d,8.378797054,i162,1,gf30
2039,63,different,11.00524592,i164,0,gv
2040,87,d,9.980274916,i157,0,gc
2041,84,d,7.258483887,i157,0,gc
2042,59,different,11.10860205,i164,1,gv
2043,75,a,13.63335395,i162,1,gf30
2044,33,b,31.94115996,i174,0,gwm
2045,62,different,10.16491294,i164,0,gv
2046,103,c,14.17930508,i157,0,gc
2047,54,a,20.83489704,i162,0,gf30
2048,40,d,6.956528902,i162,0,gf30
2049,89,b,18.45561695,i157,0,gc
2050,53,c,11.63819289,i162,0,gf30
2051,78,a,15.51991892,i157,0,gc
2052,34,,40,i174,0,gwm
2053,91,c,8.936249971,i157,0,gc
2054,45,e,16.88509488,i162,1,gf30
2055,41,a,6.178137064,i162,0,gf30
2056,67,c,8.079570055,i162,0,gf30
2057,71,c,4.417676926,i162,1,gf60
2058,66,d,5.14862895,i162,0,gf60
2059,55,d,4.183252096,i162,0,gf60
2060,35,,39.70751691,i174,0,gwm
2061,71,,30,i157,0,gc
2062,50,a,4.220464945,i162,0,gf60
2063,36,,5.125531912,i174,0,gwm
2064,37,,2.552670956,i174,0,gwm
2065,44,c,8.213541031,i162,1,gf60
2066,38,f,3.821824074,i174,0,gwm
2067,61,c,3.519484997,i162,1,gf60
2068,74,b,13.10004306,i157,0,gc
2069,39,e,4.715280056,i174,0,gwm
2070,38,a,5.751904011,i162,1,gf60
2071,40,d,6.523009062,i174,1,gwm
2072,60,f,4.979382992,i162,0,gf60
2073,95,d,8.894186974,i157,0,gc
2074,39,a,5.21609807,i162,0,gf60
2075,75,a,8.585433006,i157,0,gc
2076,41,,11.42173696,i174,0,gwm
2077,79,a,6.759562969,i162,1,gf60
2078,70,c,4.559094906,i157,0,gc
2079,65,e,5.385906935,i162,0,gf60
2080,88,b,5.908931971,i157,0,gc
2081,80,b,3.587624073,i162,1,gf60
2082,70,d,9.01403594,i162,0,gf60
2083,90,a,11.94604492,i157,0,gc
2084,34,b,3.803297043,i162,1,gf60
2085,56,d,4.453087091,i162,0,gf60
2086,107,b,12.3200841,i157,0,gc
2087,51,e,14.51851797,i162,0,gf60
2088,42,,40,i174,0,gwm
2089,77,b,15.36715794,i157,0,gc
2090,43,c,8.315526962,i162,0,gf60
2091,80,d,11.33681202,i157,0,gc
2092,92,a,8,i157,1,gc
2093,43,,40,i174,0,gwm
2094,36,b,10.40050912,i180,0,gc
2095,1,8.67491293,29.16079402,i179,1,gv
2096,37,b,6.29378891,i180,1,gc
2097,11,d,10.94970703,i178,1,gf30
2098,38,b,7.059763908,i180,1,gc
2099,2,12.02412701,16.61891103,i179,1,gv
2100,39,c,5.646832943,i180,1,gc
2101,12,d,12.44896889,i178,0,gf30
2102,40,a,6.533097982,i180,0,gc
2103,13,c,11.96381307,i178,1,gf30
2104,41,d,7.741295099,i180,0,gc
2105,42,d,7.898861885,i180,1,gc
2106,3,4.32903409,23.70313597,i179,1,gv
2107,14,b,11.75264597,i178,0,gf30
2108,43,c,4.913757086,i180,1,gc
2109,44,b,4.8358531,i180,1,gc
2110,15,d,11.91058898,i178,1,gf30
2111,45,d,7.808614969,i180,1,gc
2112,46,a,10.29325604,i180,0,gc
2113,4,7.579194069,30.29194808,i179,1,gv
2114,48,a,8.184150934,i180,1,gc
2115,29,f,23.05303407,i178,0,gf60
2116,49,a,10.21643996,i180,0,gc
2117,21,9.341351986,12.57515812,i179,1,gv
2118,22,same,6.581089973,i179,1,gv
2119,50,b,10.06747103,i180,0,gc
2120,23,same,6.784413099,i179,0,gv
2121,24,different,4.759824991,i179,1,gv
2122,30,b,29.16847301,i178,1,gf60
2123,25,same,6.910135984,i179,1,gv
2124,51,b,14.46920609,i180,0,gc
2125,26,same,7.512070894,i179,1,gv
2126,53,b,9.074202061,i180,0,gc
2127,27,same,6.758260965,i179,0,gv
2128,54,a,6.976552963,i180,0,gc
2129,28,different,5.381812096,i179,1,gv
2130,31,c,22.29367304,i178,0,gf60
2131,55,a,9.473820925,i180,0,gc
2132,29,different,10.74291992,i179,0,gv
2133,56,b,9.502765894,i180,1,gc
2134,57,a,4.528839111,i180,1,gc
2135,58,d,3.710175991,i180,1,gc
2136,30,same,16.11582494,i179,1,gv
2137,59,d,10.54208803,i180,0,gc
2138,32,b,31.10654712,i178,1,gf60
2139,31,different,11.82599306,i179,1,gv
2140,60,a,7.703028917,i180,1,gc
2141,62,a,6.346155882,i180,1,gc
2142,32,same,9.373742104,i179,1,gv
2143,63,c,5.154580116,i180,1,gc
2144,33,b,18.09855294,i178,0,gf60
2145,33,different,7.885966063,i179,0,gv
2146,64,d,3.990017891,i180,1,gc
2147,1,b,4.056355,i178,1,gf30
2148,65,a,4.713602066,i180,1,gc
2149,2,b,3.298249006,i178,1,gf30
2150,3,d,3.62304306,i178,1,gf30
2151,4,a,4.361710072,i178,1,gf30
2152,66,b,9.361784935,i180,0,gc
2153,34,same,15.13596511,i179,1,gv
2154,4,b,3.678683996,i180,1,gc
2155,5,d,6.250766993,i178,1,gf30
2156,5,c,3.772118092,i180,1,gc
2157,6,d,3.301971912,i180,1,gc
2158,7,c,2.968911886,i180,1,gc
2159,35,same,12.47367001,i179,0,gv
2160,8,a,3.933860064,i180,1,gc
2161,6,c,11.59184289,i178,1,gf30
2162,9,a,3.749923944,i180,1,gc
2163,36,same,7.068491936,i179,0,gv
2164,7,a,4.814742088,i178,1,gf30
2165,8,b,5.755964041,i178,1,gf30
2166,10,a,10.03822088,i180,1,gc
2167,37,same,10.76619506,i179,1,gv
2168,9,c,6.293828011,i178,1,gf30
2169,11,c,5.39524889,i180,1,gc
2170,12,a,5.436192036,i180,1,gc
2171,10,c,6.556318045,i178,1,gf30
2172,38,different,8.628827095,i179,1,gv
2173,13,a,3.309803009,i180,1,gc
2174,14,a,3.892153025,i180,1,gc
2175,16,5.181837082,12.80518699,i178,0,gf30
2176,15,c,7.934629917,i180,1,gc
2177,16,d,3.817673922,i180,1,gc
2178,39,different,17.45572305,i179,0,gv
2179,17,b,4.523505926,i180,1,gc
2180,18,d,4.483854055,i180,1,gc
2181,19,a,5.062674999,i180,1,gc
2182,21,b,3.344417095,i180,1,gc
2183,22,a,3.718848944,i180,1,gc
2184,40,same,18.503021,i179,0,gv
2185,23,d,5.037795067,i180,1,gc
2186,24,a,4.408514977,i180,1,gc
2187,17,5.792849064,34.3626771,i178,1,gf30
2188,25,a,4.307687044,i180,1,gc
2189,41,different,13.22664499,i179,0,gv
2190,26,d,4.368072987,i180,1,gc
2191,27,b,3.215679884,i180,1,gc
2192,42,same,7.933624983,i179,0,gv
2193,28,b,5.046428919,i180,1,gc
2194,18,d,13.0283339,i178,1,gf60
2195,29,d,4.88995409,i180,1,gc
2196,43,same,11.10311508,i179,1,gv
2197,30,b,4.480617046,i180,1,gc
2198,31,b,4.415436029,i180,1,gc
2199,32,d,4.735800982,i180,1,gc
2200,19,b,18.38842106,i178,1,gf60
2201,33,a,3.839097977,i180,0,gc
2202,44,same,16.46932292,i179,1,gv
2203,20,b,6.1809659,i178,1,gf60
2204,34,a,10.8543489,i180,0,gc
2205,21,c,8.967730045,i178,1,gf60
2206,45,different,13.08410597,i179,1,gv
2207,103,b,12.81653094,i180,0,gc
2208,46,different,12.4467361,i179,1,gv
2209,22,c,16.70965505,i178,0,gf60
2210,87,c,13.21382403,i180,1,gc
2211,47,same,9.444447994,i179,0,gv
2212,23,b,12.65282607,i178,1,gf60
2213,91,b,11.36456895,i180,0,gc
2214,48,different,10.92547011,i179,0,gv
2215,99,d,6.142673969,i180,0,gc
2216,95,b,17.31468201,i180,1,gc
2217,49,different,22.51309395,i179,0,gv
2218,104,c,8.652425051,i180,0,gc
2219,24,e,37.41332507,i178,0,gf60
2220,71,d,7.529788017,i180,1,gc
2221,25,e,9.777735949,i178,0,gf60
2222,50,same,19.96849394,i179,0,gv
2223,69,d,9.379601955,i180,0,gc
2224,26,c,11.29302406,i178,0,gf60
2225,89,a,10.6651051,i180,1,gc
2226,51,different,17.34203696,i179,1,gv
2227,106,c,10.89364195,i180,0,gc
2228,27,c,19.586303,i178,1,gf60
2229,70,d,7.420190096,i180,1,gc
2230,28,e,11.0948081,i178,1,gf60
2231,100,a,10.30340004,i180,0,gc
2232,52,different,26.67884898,i179,0,gv
2233,47,b,5.137588024,i178,1,gf30
2234,90,b,9.632198095,i180,0,gc
2235,64,b,9.516467094,i178,1,gf30
2236,85,b,12.73875403,i180,0,gc
2237,58,e,14.07835007,i178,0,gf30
2238,98,a,9.036149025,i180,1,gc
2239,48,e,4.499902964,i178,0,gf30
2240,94,d,9.324421883,i180,0,gc
2241,5,different,11.71909404,i179,1,gv
2242,77,c,16.30267096,i178,0,gf30
2243,77,d,12.89742494,i180,1,gc
2244,6,same,13.97285891,i179,1,gv
2245,67,d,8.164414883,i180,0,gc
2246,7,different,6.170931101,i179,1,gv
2247,84,d,10.46220708,i180,0,gc
2248,11,b,38.65213704,i183,1,gwm
2249,82,a,6.071932077,i180,0,gc
2250,8,different,12.45380497,i179,0,gv
2251,54,b,27.74903393,i178,1,gf30
2252,11,,30,i184,0,gf30
2253,36,,30,i186,0,gc
2254,9,different,9.966691017,i179,1,gv
2255,10,different,7.227101088,i179,0,gv
2256,72,a,16.15341997,i180,0,gc
2257,12,b,13.7772851,i184,0,gf30
2258,67,a,17.9288609,i178,0,gf30
2259,107,b,6.422286987,i180,0,gc
2260,37,c,15.98260093,i186,0,gc
2261,11,same,9.984734058,i179,1,gv
2262,12,d,27.84882998,i183,1,gwm
2263,13,a,11.72799706,i184,0,gf30
2264,96,a,11.42852807,i180,1,gc
2265,13,b,11.51117802,i183,0,gwm
2266,57,d,18.39945292,i178,1,gf30
2267,102,d,9.819659948,i180,0,gc
2268,12,same,22.2596519,i179,0,gv
2269,38,b,28.30216098,i186,1,gc
2270,14,e,24.03028989,i184,0,gf30
2271,52,c,15.06476307,i178,0,gf30
2272,1,18.08474588,29.0877099,i185,1,gv
2273,13,same,7.225054979,i179,1,gv
2274,80,c,14.92410803,i180,0,gc
2275,39,b,13.80577588,i186,0,gc
2276,101,a,8.966051102,i180,0,gc
2277,49,a,12.50662398,i178,1,gf30
2278,15,d,13.94572592,i184,1,gf30
2279,14,different,15.2504921,i179,1,gv
2280,14,e,33.2265749,i183,0,gwm
2281,81,b,6.360121012,i180,0,gc
2282,2,4.704044104,18.6187191,i185,1,gv
2283,40,c,10.72533202,i186,1,gc
2284,29,e,9.531774044,i184,0,gf60
2285,15,same,5.365648985,i179,0,gv
2286,97,b,6.009416103,i180,0,gc
2287,30,e,5.011981964,i184,0,gf60
2288,41,b,6.548882008,i186,1,gc
2289,42,d,20.03635311,i178,1,gf30
2290,79,b,12.250844,i180,1,gc
2291,42,c,11.38860512,i186,0,gc
2292,92,a,6.903574944,i180,1,gc
2293,16,same,22.60674,i179,1,gv
2294,3,4.886544943,26.90387893,i185,1,gv
2295,15,b,29.28105903,i183,0,gwm
2296,43,c,9.65664196,i186,1,gc
2297,75,c,10.16125298,i178,0,gf30
2298,88,b,7.586999893,i180,0,gc
2299,31,c,25.6295929,i184,0,gf60
2300,17,different,10.8110199,i179,1,gv
2301,44,b,8.388139009,i186,1,gc
2302,32,a,4.197170973,i184,0,gf60
2303,78,d,10.61255288,i180,0,gc
2304,33,a,10.45582509,i184,0,gf60
2305,76,f,19.11763692,i178,1,gf30
2306,75,b,8.789309978,i180,1,gc
2307,16,d,21.61551595,i183,0,gwm
2308,45,a,15.74884009,i186,0,gc
2309,18,same,18.5064559,i179,1,gv
2310,1,b,6.434885025,i184,1,gf30
2311,73,d,7.067393064,i178,0,gf30
2312,4,7.840014935,28.90901399,i185,1,gv
2313,74,a,9.515836954,i180,1,gc
2314,2,b,5.829679966,i184,1,gf30
2315,19,same,8.588910103,i179,0,gv
2316,76,c,7.085885048,i180,0,gc
2317,17,a,16.61049604,i183,1,gwm
2318,72,e,10.83714604,i178,0,gf30
2319,3,d,8.676306963,i184,1,gf30
2320,46,a,20.80514193,i186,0,gc
2321,83,c,8.079395056,i180,0,gc
2322,20,same,14.53913212,i179,0,gv
2323,21,10.59961891,23.22309399,i185,1,gv
2324,93,d,7.726687908,i180,1,gc
2325,68,e,15.88850307,i178,1,gf30
2326,4,a,17.59431601,i184,1,gf30
2327,86,b,5.086458921,i180,0,gc
2328,22,same,9.504019976,i185,1,gv
2329,18,f,23.96361208,i183,0,gwm
2330,5,d,8.021430969,i184,1,gf30
2331,23,different,5.526889086,i185,1,gv
2332,73,d,8.878603935,i180,1,gc
2333,48,a,23.55084205,i186,1,gc
2334,54,same,13.55256009,i179,1,gv
2335,105,c,7.229482889,i180,0,gc
2336,71,different,4.085289001,i179,0,gv
2337,24,same,11.31549501,i185,0,gv
2338,6,c,13.16386008,i184,1,gf30
2339,45,e,24.79816508,i178,1,gf30
2340,19,c,20.78839111,i183,0,gwm
2341,7,a,5.656943083,i184,1,gf30
2342,25,same,7.123121023,i185,1,gv
2343,63,e,10.55804896,i178,1,gf30
2344,8,c,6.302592039,i184,0,gf30
2345,59,same,14.38370895,i179,0,gv
2346,67,different,4.486623049,i179,1,gv
2347,26,same,12.62568688,i185,1,gv
2348,9,c,9.689815044,i184,1,gf30
2349,49,,30,i186,0,gc
2350,37,d,11.81230402,i178,1,gf30
2351,62,same,9.46963191,i179,1,gv
2352,40,d,7.026036978,i178,0,gf30
2353,27,different,13.121315,i185,1,gv
2354,57,different,9.173587084,i179,1,gv
2355,20,c,30.33064294,i183,0,gwm
2356,50,c,17.68533993,i186,0,gc
2357,28,different,7.685363054,i185,1,gv
2358,10,b,20.16942,i184,0,gf30
2359,74,c,12.66718698,i178,1,gf30
2360,68,different,8.140604019,i179,1,gv
2361,29,same,8.885024071,i185,1,gv
2362,51,a,11.6828661,i186,0,gc
2363,58,same,9.820259094,i179,1,gv
2364,21,a,18.49439502,i183,0,gwm
2365,62,e,12.2825861,i178,1,gf30
2366,16,12.85258603,19.10504198,i184,1,gf30
2367,70,same,10.74511409,i179,1,gv
2368,30,same,15.32693195,i185,1,gv
2369,78,e,12.29742193,i178,1,gf30
2370,65,same,5.306402922,i179,1,gv
2371,53,b,17.88098097,i186,0,gc
2372,60,different,3.635070086,i179,0,gv
2373,31,different,8.595788956,i185,1,gv
2374,22,a,23.29783106,i183,0,gwm
2375,59,e,11.7562449,i178,0,gf30
2376,32,same,6.754986048,i185,1,gv
2377,54,a,16.21437812,i186,0,gc
2378,69,c,9.796452999,i178,0,gf30
2379,53,different,17.95131111,i179,0,gv
2380,33,same,12.38702393,i185,1,gv
2381,17,27.13249302,31.38297701,i184,0,gf30
2382,46,c,6.375791073,i178,0,gf30
2383,72,different,7.876893997,i179,1,gv
2384,55,b,14.17581606,i186,0,gc
2385,23,d,23.55275106,i183,0,gwm
2386,53,f,9.956864119,i178,1,gf30
2387,34,different,16.74951911,i185,0,gv
2388,18,b,14.25018811,i184,0,gf60
2389,63,same,16.30155301,i179,1,gv
2390,35,different,6.071041107,i185,1,gv
2391,41,b,10.47285104,i178,1,gf30
2392,19,c,8.909394979,i184,0,gf60
2393,36,different,4.382435083,i185,1,gv
2394,80,d,7.375264883,i178,0,gf60
2395,66,b,6.932902098,i178,0,gf60
2396,24,d,26.24536991,i183,0,gwm
2397,55,same,17.29445791,i179,0,gv
2398,20,a,13.3643539,i184,0,gf60
2399,56,,30,i186,0,gc
2400,21,a,7.432436943,i184,0,gf60
2401,37,same,19.94823098,i185,1,gv
2402,79,c,15.87852192,i178,0,gf60
2403,22,e,6.777406931,i184,0,gf60
2404,66,same,18.70295691,i179,1,gv
2405,25,a,23.54201293,i183,0,gwm
2406,43,d,14.21936011,i178,0,gf60
2407,61,different,9.087446928,i179,1,gv
2408,61,a,3.18731308,i178,0,gf60
2409,38,same,22.425776,i185,0,gv
2410,23,b,16.87370992,i184,1,gf60
2411,39,different,3.262918949,i185,0,gv
2412,57,c,30,i186,0,gc
2413,24,a,6.502746105,i184,0,gf60
2414,39,c,7.986893892,i178,0,gf60
2415,56,same,10.20339108,i179,0,gv
2416,40,different,5.320163965,i185,1,gv
2417,58,d,8.153434038,i186,1,gc
2418,25,b,13.66076112,i184,0,gf60
2419,26,d,27.26766396,i183,0,gwm
2420,41,different,12.42461109,i185,0,gv
2421,44,c,13.57803702,i178,1,gf60
2422,59,d,9.673592091,i186,0,gc
2423,64,different,19.91845202,i179,1,gv
2424,51,e,8.80844593,i178,0,gf60
2425,60,b,8.189590931,i186,0,gc
2426,42,different,9.398744106,i185,1,gv
2427,26,a,16.19710994,i184,0,gf60
2428,43,different,6.197818041,i185,0,gv
2429,69,same,9.342056036,i179,1,gv
2430,27,c,19.61083698,i183,0,gwm
2431,44,same,5.653280973,i185,1,gv
2432,27,d,6.25551796,i184,0,gf60
2433,28,f,5.106384993,i184,0,gf60
2434,50,d,18.73020196,i178,0,gf60
2435,54,e,4.35996294,i184,0,gf30
2436,65,e,7.011332035,i178,0,gf60
2437,74,b,6.958719969,i184,0,gf30
2438,62,d,27.91259789,i186,0,gc
2439,55,f,4.106300116,i178,0,gf60
2440,28,d,19.94341302,i183,0,gwm
2441,56,e,3.874480963,i178,0,gf60
2442,63,d,7.472033024,i186,0,gc
2443,34,b,6.627358913,i178,1,gf60
2444,67,e,12.91842699,i184,0,gf30
2445,71,c,4.429691076,i178,1,gf60
2446,45,,30,i185,0,gv
2447,64,a,11.72153211,i186,0,gc
2448,38,b,5.239767075,i178,0,gf60
2449,46,same,4.972387075,i185,0,gv
2450,53,c,10.66076493,i184,0,gf30
2451,70,f,5.424431086,i178,0,gf60
2452,29,b,28.87932801,i183,1,gwm
2453,65,d,12.96411204,i186,0,gc
2454,45,c,9.299941063,i184,0,gf30
2455,60,e,7.571949005,i178,0,gf60
2456,75,b,5.449271917,i184,0,gf30
2457,47,same,17.4800179,i185,0,gv
2458,48,same,5.997692108,i185,1,gv
2459,66,b,15.72279501,i186,0,gc
2460,49,different,5.410414934,i185,0,gv
2461,4,b,7.196197033,i186,1,gc
2462,30,c,23.56123996,i183,1,gwm
2463,5,c,6.523629904,i186,1,gc
2464,57,,30,i184,0,gf30
2465,6,d,9.494223118,i186,1,gc
2466,7,c,6.512983084,i186,1,gc
2467,52,c,6.555593014,i184,0,gf30
2468,50,same,30,i185,0,gv
2469,8,a,4.583277941,i186,1,gc
2470,51,same,5.177638054,i185,0,gv
2471,72,e,9.518599987,i184,0,gf30
2472,9,a,5.594921112,i186,1,gc
2473,31,f,33.06200504,i183,0,gwm
2474,10,a,4.027570963,i186,1,gc
2475,52,same,10.26120496,i185,1,gv
2476,11,c,7.943099022,i186,1,gc
2477,12,a,4.609508991,i186,1,gc
2478,13,c,8.847894907,i186,0,gc
2479,32,a,20.14633203,i183,1,gwm
2480,33,,2.723304987,i183,0,gwm
2481,14,a,5.022531986,i186,1,gc
2482,48,c,7.94909811,i184,1,gf30
2483,11,d,12.46655893,i187,1,gf30
2484,15,c,7.418087959,i186,1,gc
2485,11,b,15.79983211,i188,1,gwm
2486,16,d,4.426696062,i186,1,gc
2487,17,b,7.240813971,i186,1,gc
2488,34,b,21.59143305,i183,1,gwm
2489,1,7.894887924,25.03797007,i189,1,gv
2490,12,d,14.35803509,i187,0,gf30
2491,12,d,13.54803109,i188,1,gwm
2492,18,d,5.325356007,i186,1,gc
2493,5,different,8.416291952,i185,1,gv
2494,19,a,6.80090189,i186,1,gc
2495,37,d,24.74791002,i184,1,gf30
2496,6,same,8.780121088,i185,1,gv
2497,21,b,5.244302034,i186,1,gc
2498,2,7.621156931,13.93441606,i189,1,gv
2499,7,different,6.776536942,i185,1,gv
2500,77,c,7.842389107,i184,0,gf30
2501,13,c,18.2638669,i187,1,gf30
2502,22,a,6.090631008,i186,1,gc
2503,35,b,22.43691707,i183,0,gwm
2504,8,different,5.361079931,i185,0,gv
2505,13,d,20.87378693,i188,1,gwm
2506,9,different,4.750910997,i185,1,gv
2507,69,d,10.34053707,i184,0,gf30
2508,3,5.234626055,15.16080999,i189,1,gv
2509,23,d,9.25481391,i186,1,gc
2510,10,different,7.206165075,i185,0,gv
2511,59,e,6.281557083,i184,0,gf30
2512,24,a,5.406306028,i186,1,gc
2513,42,c,6.213273048,i184,0,gf30
2514,25,a,5.751441002,i186,1,gc
2515,11,same,8.051954985,i185,1,gv
2516,36,c,20.08766794,i183,0,gwm
2517,14,b,19.08074093,i188,1,gwm
2518,47,b,5.520319939,i184,1,gf30
2519,14,e,26.74977112,i187,0,gf30
2520,62,c,7.619435072,i184,0,gf30
2521,4,6.561325073,24.59202003,i189,1,gv
2522,26,d,14.76468611,i186,1,gc
2523,12,different,14.36523509,i185,1,gv
2524,49,c,4.483469009,i184,0,gf30
2525,15,f,15.030092,i188,1,gwm
2526,27,b,6.632379055,i186,1,gc
2527,13,same,5.940414906,i185,1,gv
2528,28,b,5.909457922,i186,1,gc
2529,21,3.554815054,12.87499189,i189,1,gv
2530,15,b,22.09422207,i187,0,gf30
2531,46,c,12.57179189,i184,0,gf30
2532,37,b,26.59962511,i183,0,gwm
2533,29,d,5.337564945,i186,1,gc
2534,64,c,5.199290037,i184,0,gf30
2535,16,d,17.77360797,i188,0,gwm
2536,30,b,5.059994936,i186,1,gc
2537,22,different,10.41500902,i189,0,gv
2538,14,same,18.26433492,i185,0,gv
2539,31,c,7.281769991,i186,0,gc
2540,23,different,9.992424011,i189,1,gv
2541,15,different,7.15435195,i185,1,gv
2542,41,c,5.774277925,i184,0,gf30
2543,29,e,23.62625194,i187,0,gf60
2544,17,a,18.42358899,i188,1,gwm
2545,32,d,12.228688,i186,1,gc
2546,38,b,27.69887209,i183,0,gwm
2547,24,same,14.70838904,i189,0,gv
2548,73,a,15.7715559,i184,0,gf30
2549,33,c,13.63335705,i186,1,gc
2550,25,same,9.630795002,i189,1,gv
2551,16,same,24.94896603,i185,1,gv
2552,18,a,22.59476399,i188,0,gwm
2553,26,same,8.273999929,i189,1,gv
2554,78,c,12.41266894,i184,0,gf30
2555,34,a,11.12948489,i186,0,gc
2556,27,same,5.124119043,i189,0,gv
2557,39,e,30.96083689,i183,0,gwm
2558,30,b,39.27351308,i187,1,gf60
2559,19,b,18.23203397,i188,1,gwm
2560,89,d,15.723737,i186,0,gc
2561,28,different,14.40527701,i189,1,gv
2562,17,same,30,i185,0,gv
2563,68,d,25.09889603,i184,0,gf30
2564,83,a,12.77126503,i186,0,gc
2565,29,same,12.97003603,i189,1,gv
2566,18,different,8.858633041,i185,0,gv
2567,20,c,19.30116701,i188,0,gwm
2568,30,same,7.437704086,i189,1,gv
2569,40,d,13.02847004,i184,0,gf30
2570,76,c,11.28407907,i186,0,gc
2571,40,c,32.01884508,i183,0,gwm
2572,31,same,7.026575089,i189,0,gv
2573,63,e,6.970386982,i184,1,gf30
2574,94,a,8.497984886,i186,1,gc
2575,19,same,17.196486,i185,0,gv
2576,32,same,6.075371981,i189,1,gv
2577,58,a,8.756357908,i184,0,gf30
2578,21,b,19.90462995,i188,0,gwm
2579,33,same,7.205781937,i189,1,gv
2580,77,b,16.86887288,i186,0,gc
2581,34,same,8.128386974,i189,1,gv
2582,31,d,52.01697612,i187,1,gf60
2583,20,different,17.03494596,i185,1,gv
2584,76,e,14.95803809,i184,0,gf30
2585,22,f,19.21674395,i188,1,gwm
2586,100,c,16.51613402,i186,0,gc
2587,41,e,40,i183,0,gwm
2588,63,different,5.477468967,i185,0,gv
2589,35,different,20.1193881,i189,1,gv
2590,38,c,19.26951098,i184,0,gf60
2591,36,same,5.387840986,i189,0,gv
2592,23,a,21.37886,i188,0,gwm
2593,90,a,14.867944,i186,0,gc
2594,32,b,30.49647188,i187,1,gf60
2595,61,f,12.31265211,i184,0,gf60
2596,37,different,8.88942194,i189,0,gv
2597,24,,6.82427001,i188,0,gwm
2598,66,d,4.21449995,i184,0,gf60
2599,62,same,22.39519405,i185,1,gv
2600,38,same,7.218296051,i189,0,gv
2601,42,c,26.61743808,i183,1,gwm
2602,25,,9.652380943,i188,0,gwm
2603,78,a,17.90440702,i186,0,gc
2604,39,a,10.06328201,i184,0,gf60
2605,54,different,8.148847103,i185,0,gv
2606,70,f,6.038743973,i184,0,gf60
2607,39,different,13.52143002,i189,0,gv
2608,70,different,9.098123074,i185,0,gv
2609,58,different,4.596622944,i185,0,gv
2610,87,b,14.67184091,i186,0,gc
2611,33,c,30.00114989,i187,0,gf60
2612,51,c,10.94723892,i184,0,gf60
